year,month,day,Temperatura,temp_25,temp_50,temp_75,temp_max,temp_mean,temp_min,temp_skew,temp_std,temp_var
2013,7,3,21.1939583333,19.5,20.5,19.5,25.2,21.1939583333,18.9,0.579115195719,1.85936344206,3.45723240966
2013,7,4,21.0134722222,18.1,21.1,18.1,25.9,21.0134722222,16.1,-0.0306521170143,3.01840297585,9.11075652459
2013,7,5,20.4839583333,19.1,20.15,19.1,24.4,20.4839583333,17.9,0.515612266432,1.72583674351,2.97851246525
2013,7,6,22.2189930556,18.6,21.4,18.6,28.1,22.2189930556,17.1,0.0821715924683,3.51599571658,12.362225879
2013,7,7,22.3377777778,18.475,22.1,18.475,28.6,22.3377777778,17.0,0.111114493062,3.80865888209,14.5058824801
2013,7,8,21.9972916667,16.7,21.8,16.7,28.4,21.9972916667,15.8,-0.0731181607874,4.50654526986,20.3089502693
2013,7,9,22.0842361111,18.4,21.9,18.4,27.5,22.0842361111,17.1,0.00352313461746,3.46259192643,11.989542849
2013,7,10,22.4648611111,20.1,21.8,20.1,27.5,22.4648611111,19.0,0.442922521541,2.63928491434,6.96582485908
2013,7,11,22.2927083333,19.2,21.45,19.2,27.5,22.2927083333,18.4,0.361908889667,3.10420072684,9.63606215254
2013,7,12,22.2157638889,19.8,21.6,19.8,27.3,22.2157638889,18.1,0.396105148734,2.86826979536,8.22697161899
2013,7,13,22.2543055556,19.7,21.3,19.7,27.8,22.2543055556,17.9,0.372429767317,3.22829101049,10.4218628484
2013,7,14,22.8092708333,19.8,22.0,19.8,28.9,22.8092708333,18.2,0.28443876014,3.39693983445,11.5392002389
2013,7,15,21.8126388889,20.4,21.3,20.4,26.0,21.8126388889,18.7,0.409490504194,2.11823035433,4.48689983399
2013,7,16,23.2579166667,19.1,23.075,19.1,29.1,23.2579166667,17.2,-0.0834913986304,4.02679109724,16.2150465408
2013,7,17,23.6510416667,20.5,23.1,20.5,28.9,23.6510416667,19.0,0.0757852841847,3.23419376941,10.4600093381
2013,7,18,23.0971180556,20.8,22.4,20.8,27.9,23.0971180556,18.3,0.119272399157,3.09991487475,9.60947223067
2013,7,19,21.5755208333,20.0,20.9,20.0,26.8,21.5755208333,18.2,0.803354733932,2.09594890523,4.39300181333
2013,7,20,21.9311458333,19.8,21.5,19.8,26.3,21.9311458333,18.7,0.203883864149,2.23521645695,4.9961926094
2013,7,21,23.3001388889,20.175,22.5,20.175,28.5,23.3001388889,18.3,0.0915740694112,3.31690158617,11.0018361323
2013,7,22,21.9463194444,19.6,21.6,19.6,27.3,21.9463194444,18.3,0.469394927491,2.73393581158,7.47440502181
2013,7,23,22.6154166667,19.4,22.2,19.4,28.1,22.6154166667,17.7,0.102969567487,3.44954997182,11.8993950081
2013,7,24,23.5110416667,20.2,23.3,20.2,29.5,23.5110416667,18.0,0.0335323594088,3.53606849456,12.5037803982
2013,7,25,23.7785763889,20.575,23.5,20.575,29.1,23.7785763889,18.4,0.0717628784432,3.58085458601,12.8225195661
2013,7,26,22.4542708333,19.975,21.9,19.975,27.6,22.4542708333,18.9,0.377664733309,2.84130704443,8.07302572075
2013,7,27,22.6865277778,18.6,22.5,18.6,29.1,22.6865277778,17.1,0.12563711129,3.89815309921,15.1955975849
2013,7,28,23.6776388889,20.8,23.7,20.8,28.5,23.6776388889,18.4,-0.0799052201583,3.22212877185,10.3821138224
2013,7,29,23.9821527778,21.4,23.8,21.4,28.8,23.9821527778,19.7,0.103668557081,2.80748828113,7.8819904487
2013,7,30,22.6543402778,20.7,22.1,20.7,26.8,22.6543402778,19.3,0.318003581005,2.24526630556,5.0412207829
2013,7,31,23.1773263889,19.4,23.0,19.4,29.3,23.1773263889,18.2,0.143957251481,3.65968637552,13.3933043672
2013,8,1,21.5727777778,18.3,21.1,18.3,28.1,21.5727777778,17.5,0.264826227181,3.13549167264,9.83130802916
2013,8,2,20.9228472222,17.9,21.1,17.9,26.9,20.9228472222,15.9,0.0279073676292,3.39259984137,11.5097336837
2013,8,3,22.3419791667,18.1,22.8,18.1,28.5,22.3419791667,16.5,-0.120288632388,3.97602930573,15.80880904
2013,8,4,23.5755555556,20.8,23.25,20.8,28.9,23.5755555556,18.0,0.0153507608866,3.38412582819,11.452307621
2013,8,5,22.8815972222,19.0,22.9,19.0,28.7,22.8815972222,18.1,0.118753315144,3.41353165479,11.6521983582
2013,8,6,22.4012847222,20.2,22.3,20.2,27.1,22.4012847222,18.7,0.184158981958,2.43254687628,5.9172843053
2013,8,7,21.2505555556,20.0,20.7,20.0,26.0,21.2505555556,18.7,0.654693960795,1.66856880271,2.78412184939
2013,8,8,19.8328819444,18.3,19.4,18.3,23.4,19.8328819444,16.5,0.300005978374,1.78126702052,3.1729121984
2013,8,9,20.3344444444,16.1,20.45,16.1,27.3,20.3344444444,15.9,0.104887411507,3.61030147736,13.0342767574
